departamento,provincia,anio,longitud,latitud,NDVI,SAVI,EVI,NDMI,precipitacion_mm,temperatura_c,altitud_m
Puno,Melgar,2024.0,-70.45935930991467,-14.584148637680432,0.30428502,0.20712256,0.19358,-0.077787235,758.902,8.479911,4018.0
Puno,Melgar,2024.0,-70.7917359650389,-14.988390515534217,0.3058194,0.19622317,0.1877541,-0.069065824,672.4708,6.517807,4442.0
Puno,Melgar,2024.0,-70.64800551957977,-15.033306279740193,0.14910537,0.08842735,0.08556685,-0.13453121,681.23694,8.006874,4640.0
Puno,Melgar,2024.0,-70.36952778150273,-14.584148637680432,0.22980349,0.14577562,0.13607861,-0.13154091,779.44586,8.302711,4179.0
Puno,Melgar,2024.0,-70.41444354570869,-14.260755135397405,0.24339975,0.13505766,0.12436469,-0.23262903,1093.3873,4.527736,4437.0
Puno,Melgar,2024.0,-70.88156749345085,-14.709912777457165,0.28045198,0.19750664,0.18420662,-0.026627727,773.8638,7.3930855,4307.0
Puno,Melgar,2024.0,-70.92648325765683,-14.664997013251188,0.17648949,0.10158994,0.095917195,-0.17434914,808.73444,7.3930855,4212.0
Puno,Melgar,2024.0,-70.41444354570869,-14.539232873474456,0.20406626,0.11858226,0.11073953,-0.21430467,798.4706,6.6114345,4142.0
Puno,Melgar,2024.0,-70.6030897553738,-14.853643222916288,0.2250676,0.13031866,0.11880972,-0.1305035,688.2674,8.929541,3995.0
Puno,Melgar,2024.0,-70.54919083832662,-14.305670899603381,0.20256697,0.12686393,0.1188683,-0.19992575,1007.55206,4.056298,4582.0
Puno,Melgar,2024.0,-70.73783704799172,-14.808727458710312,0.3001747,0.22206172,0.22320883,0.021393396,658.9291,9.154857,3912.0
Puno,Melgar,2024.0,-70.7827528121977,-14.215839371191429,0.356956,0.24459533,0.23604341,-0.05696342,968.0752,2.6236527,4579.0
Puno,Melgar,2024.0,-70.50427507412064,-14.215839371191429,0.29842624,0.18117149,0.17416906,-0.06995364,926.8776,3.631135,4719.0
Puno,Melgar,2024.0,-70.64800551957977,-14.215839371191429,0.2051948,0.12598936,0.12059023,-0.079162076,943.23474,3.1470165,4857.0
Puno,Melgar,2024.0,-70.9713990218628,-14.395502428015332,0.051247165,0.030604875,0.031140914,-0.06494554,972.57117,4.268104,5002.0
Puno,Melgar,2024.0,-70.7827528121977,-14.170923606985452,0.23619834,0.15991975,0.16328728,-0.116266675,1120.2837,2.6236527,4935.0
Puno,Melgar,2024.0,-70.6030897553738,-15.033306279740193,0.2725072,0.16265278,0.15738055,-0.10283764,681.23694,8.006874,4082.0
Puno,Melgar,2024.0,-70.88156749345085,-14.395502428015332,0.33815902,0.2438201,0.23104064,0.004704737,1031.0333,3.7670958,4644.0
Puno,Melgar,2024.0,-70.73783704799172,-14.575165484839237,0.29311603,0.19838656,0.18759535,-0.0122631,767.7425,7.409443,4022.0
Puno,Melgar,2024.0,-70.9713990218628,-14.575165484839237,0.113153726,0.06566524,0.061572958,-0.21431768,876.75385,5.948362,4953.0
Puno,Melgar,2024.0,-70.83665172924488,-14.530249720633261,0.32010242,0.21821356,0.20602733,-0.08029187,929.0484,5.7333784,4706.0
Puno,Melgar,2024.0,-70.64800551957977,-14.898558987122264,0.21654929,0.13166033,0.12834336,-0.22315907,688.2674,8.929541,3907.0
Puno,Melgar,2024.0,-70.64800551957977,-14.673980166092385,0.22606635,0.15520607,0.14602786,-0.060127158,662.85236,7.588294,4376.0
Puno,Melgar,2024.0,-70.7917359650389,-14.664997013251188,0.35115907,0.24527092,0.23498514,-0.00110291,726.0642,8.541136,4066.0
Puno,Melgar,2024.0,-70.82766857640368,-14.395502428015332,0.33723363,0.22175525,0.21230891,-0.061837137,960.5181,4.9814982,4529.0
Puno,Melgar,2024.0,-70.82766857640368,-14.305670899603381,0.40220192,0.27786168,0.2654361,0.01941417,1021.10254,4.3245816,4375.0
Puno,Melgar,2024.0,-70.69292128378575,-14.853643222916288,0.28155774,0.19930291,0.19234885,-0.04518926,682.7681,8.775542,3920.0
Puno,Melgar,2024.0,-70.92648325765683,-14.799744305869117,0.18887492,0.110180885,0.103188366,-0.13164237,748.7968,7.5162697,4355.0
Puno,Melgar,2024.0,-70.41444354570869,-14.673980166092385,0.4104072,0.29182664,0.282621,0.047980215,747.6245,8.549535,3917.0
Puno,Melgar,2024.0,-70.88156749345085,-14.620081249045214,0.31090453,0.18838291,0.18228535,-0.11469855,798.2234,6.6338263,4073.0
Puno,Melgar,2024.0,-70.54919083832662,-14.170923606985452,0.22498322,0.12597142,0.1213944,-0.14144504,1069.7888,3.631135,4940.0
Puno,Melgar,2024.0,-70.64800551957977,-15.123137808152146,0.22157124,0.14254712,0.13549386,-0.11788461,701.8707,6.823461,4651.0
Puno,Melgar,2024.0,-70.7917359650389,-14.763811694504337,0.24330871,0.16505998,0.1632033,-0.079034716,658.5286,9.310729,3922.0
Puno,Melgar,2024.0,-70.50427507412064,-14.539232873474456,0.35403338,0.24469768,0.23187725,-0.010870959,781.86755,7.273907,4068.0
Puno,Melgar,2024.0,-70.92648325765683,-15.033306279740193,0.27170116,0.1738906,0.16847473,-0.080182716,661.02106,6.6285944,4289.0
Puno,Melgar,2024.0,-70.6030897553738,-14.215839371191429,0.27582386,0.17349902,0.165465,-0.08199661,943.23474,3.1470165,4621.0
Puno,Melgar,2024.0,-70.27071310024957,-14.314654052444576,0.2541683,0.16484077,0.15670022,-0.19843933,989.86884,5.7730036,4381.0
Puno,Melgar,2024.0,-70.45935930991467,-14.49431710926848,0.23343486,0.1401743,0.1297573,-0.25277916,742.41254,7.273907,4260.0
Puno,Melgar,2024.0,-70.83665172924488,-14.988390515534217,0.1778637,0.09486166,0.089526005,-0.12791036,682.973,6.517807,4843.0
Puno,Melgar,2024.0,-70.73783704799172,-14.440418192221308,0.24389222,0.1526831,0.14230788,-0.12843588,836.01154,6.2906833,4347.0
Puno,Melgar,2024.0,-71.07021370311594,-14.664997013251188,0.24241967,0.1449576,0.13868272,-0.1431544,785.28705,5.6828976,4468.0
Puno,Melgar,2024.0,-70.64800551957977,-14.584148637680432,0.29798457,0.18999022,0.17878301,-0.06744412,696.66656,7.65285,4020.0
Puno,Melgar,2024.0,-70.88156749345085,-14.350586663809356,0.30209205,0.18922539,0.17899348,-0.14222713,1031.0333,3.7670958,4675.0
Puno,Melgar,2024.0,-70.9713990218628,-14.530249720633261,0.2701874,0.14990549,0.14156923,-0.17631462,936.94147,5.1635222,4554.0
Puno,Melgar,2024.0,-70.83665172924488,-14.853643222916288,0.30982688,0.20446908,0.1965336,-0.018036073,681.708,8.311923,3952.0
Puno,Melgar,2024.0,-70.83665172924488,-14.575165484839237,0.22037673,0.1382046,0.13063052,-0.15837973,809.3835,7.288786,4272.0
Puno,Melgar,2024.0,-70.88156749345085,-14.530249720633261,0.25063768,0.16049631,0.15024464,-0.13780656,1005.2963,4.8745017,4096.0
Puno,Melgar,2024.0,-70.74682020083291,-14.853643222916288,0.22715299,0.16925013,0.16698943,-0.04389012,674.806,8.775542,3964.0
Puno,Melgar,2024.0,-70.50427507412064,-14.305670899603381,0.24126172,0.14948937,0.14376186,-0.2122633,1007.55206,4.056298,4334.0
Puno,Melgar,2024.0,-70.73783704799172,-14.215839371191429,0.29155162,0.18371607,0.1741195,-0.046279307,905.4077,2.754502,4888.0
Puno,Melgar,2024.0,-70.55817399116782,-14.808727458710312,0.19257143,0.11894117,0.11312521,-0.19591601,684.0303,8.413823,4516.0
Puno,Melgar,2024.0,-70.50427507412064,-14.350586663809356,0.27652463,0.17337912,0.16417564,-0.16457081,866.514,5.4150043,4613.0
Puno,Melgar,2024.0,-70.73783704799172,-14.0810920785735,0.057473462,0.044068046,0.054508515,-0.050815452,1445.1357,1.7875125,5178.0
Puno,Melgar,2024.0,-70.69292128378575,-14.305670899603381,0.26659587,0.17180014,0.16292353,-0.14973262,1042.098,4.87484,4570.0
Puno,Melgar,2024.0,-70.92648325765683,-14.844660070075093,0.22607164,0.13740185,0.13101031,-0.09834827,741.49164,7.5162697,4417.0
Puno,Melgar,2024.0,-70.69292128378575,-14.898558987122264,0.23937179,0.15253653,0.15165031,-0.1748693,682.7681,8.775542,3910.0
Puno,Melgar,2024.0,-70.92648325765683,-14.485333956427285,0.24519941,0.14847943,0.13921502,-0.16147214,886.73456,4.8745017,4357.0
Puno,Melgar,2024.0,-70.55817399116782,-14.71889593029836,0.2918355,0.19650042,0.18213163,-0.043106586,700.0619,7.588294,3965.0
Puno,Melgar,2024.0,-70.41444354570869,-14.359569816650552,0.2766467,0.16618705,0.15738375,-0.16482225,883.0225,5.076608,4753.0
Puno,Melgar,2024.0,-70.45935930991467,-14.629064401886408,0.20586199,0.14336227,0.13613749,-0.12125799,736.7962,8.479911,4041.0
Puno,Melgar,2024.0,-70.36952778150273,-14.49431710926848,0.29451698,0.19161949,0.17941785,-0.096821204,777.73016,6.6114345,4198.0
Puno,Melgar,2024.0,-71.01631478606878,-14.709912777457165,0.16463323,0.09853356,0.0948406,-0.13820776,762.4695,5.765804,4443.0
Puno,Melgar,2024.0,-70.50427507412064,-14.260755135397405,0.20871753,0.13060963,0.1250921,-0.19501303,1142.704,4.056298,4803.0
Puno,Melgar,2024.0,-70.69292128378575,-14.808727458710312,0.27151558,0.18951505,0.18505466,-0.12313788,645.9165,9.154857,3918.0
Puno,Melgar,2024.0,-70.70190443662695,-15.033306279740193,0.21555175,0.13309014,0.12567295,-0.16233255,653.7214,6.9178715,4413.0
Puno,Melgar,2024.0,-70.88156749345085,-14.305670899603381,0.30133674,0.19885187,0.191072,-0.13203703,1068.7224,3.661292,4684.0
Puno,Melgar,2024.0,-70.55817399116782,-14.449401345062505,0.2648549,0.18464997,0.17509669,-0.087101065,768.7649,6.349909,4055.0
Puno,Melgar,2024.0,-70.5941066025326,-14.170923606985452,0.31376246,0.20056237,0.19160554,-0.023227874,1127.234,3.1470165,4964.0
Puno,Melgar,2024.0,-70.73783704799172,-14.763811694504337,0.28057033,0.1905778,0.1878276,-0.05027332,652.8283,9.154857,3920.0
Puno,Melgar,2024.0,-70.55817399116782,-14.49431710926848,0.17910823,0.11033929,0.10835315,-0.1524637,692.69104,7.4958243,4039.0
Puno,Melgar,2024.0,-70.64800551957977,-14.71889593029836,0.18516578,0.120214395,0.112900905,-0.16897914,667.03796,7.588294,4384.0
Puno,Melgar,2024.0,-70.54919083832662,-14.215839371191429,0.2830669,0.1758451,0.16414286,-0.081983805,926.8776,3.631135,4730.0
Puno,Melgar,2024.0,-70.7827528121977,-14.485333956427285,0.2766352,0.1832564,0.17338842,-0.120109215,834.07166,5.7333784,4482.0
Puno,Melgar,2024.0,-70.92648325765683,-14.709912777457165,0.21304153,0.12840222,0.12198657,-0.07880158,768.62695,7.3930855,4039.0
Puno,Melgar,2024.0,-70.74682020083291,-14.988390515534217,0.17139852,0.093403794,0.08676058,-0.18942517,707.31024,6.9178715,4405.0
Puno,Melgar,2024.0,-70.46834246275587,-14.853643222916288,0.21861471,0.13937442,0.13203909,-0.13401268,708.36304,9.096898,4008.0
Puno,Melgar,2024.0,-70.9713990218628,-14.75482854166314,0.24006791,0.13348018,0.1277326,-0.11808742,756.317,6.043085,4659.0
Puno,Melgar,2024.0,-70.83665172924488,-14.75482854166314,0.24670674,0.16238286,0.15042578,-0.06895893,682.2675,9.310729,4124.0
Puno,Melgar,2024.0,-70.69292128378575,-14.170923606985452,0.30456597,0.20264857,0.19244182,-0.07915708,1116.9578,2.754502,4976.0
Puno,Melgar,2024.0,-70.87258434060965,-14.260755135397405,0.2513846,0.16040339,0.15578176,-0.13991272,1153.1786,3.661292,4855.0
Puno,Melgar,2024.0,-70.6030897553738,-14.988390515534217,0.22015597,0.13210943,0.1262774,-0.12100259,730.0296,8.006874,4223.0
Puno,Melgar,2024.0,-70.45935930991467,-14.449401345062505,0.23828514,0.14743552,0.13757771,-0.20231214,802.7052,5.4150043,4475.0
Puno,Melgar,2024.0,-70.36952778150273,-14.359569816650552,0.3442527,0.20970424,0.20006458,-0.114194855,900.1879,5.076608,4434.0
Puno,Melgar,2024.0,-70.64800551957977,-14.395502428015332,0.25040388,0.15215063,0.14614369,-0.18836987,861.70905,6.349909,4714.0
Puno,Melgar,2024.0,-70.54919083832662,-14.395502428015332,0.22607578,0.13014543,0.12097051,-0.22271986,866.514,5.4150043,4428.0
Puno,Melgar,2024.0,-70.83665172924488,-14.898558987122264,0.27310196,0.19651406,0.19742826,-0.06596642,681.708,8.311923,3962.0
Puno,Melgar,2024.0,-70.6030897553738,-14.584148637680432,0.33026606,0.24767476,0.25005302,0.026868436,696.66656,7.65285,3950.0
Puno,Melgar,2024.0,-70.9713990218628,-14.799744305869117,0.19464721,0.115830116,0.113996655,-0.13058876,756.317,6.043085,4639.0
Puno,Melgar,2024.0,-70.88156749345085,-14.799744305869117,0.36640516,0.25519606,0.24432273,0.035314687,729.7627,7.5162697,3984.0
Puno,Melgar,2024.0,-70.64800551957977,-15.07822204394617,0.19459307,0.12121389,0.11921193,-0.1639732,698.29126,6.823461,4375.0
Puno,Melgar,2024.0,-70.7917359650389,-14.709912777457165,0.27876413,0.19422726,0.1868971,-0.011848552,688.36914,8.541136,4061.0
Puno,Melgar,2024.0,-70.32461201729674,-14.2697382882386,0.15920398,0.10025528,0.10037991,-0.13597034,1098.5062,5.7730036,4317.0
Puno,Melgar,2024.0,-70.7917359650389,-14.94347475132824,0.3603753,0.22715677,0.22191636,-0.0076489532,702.7538,8.311923,3968.0
Puno,Melgar,2024.0,-70.6030897553738,-14.395502428015332,0.2378457,0.1452875,0.13562417,-0.20112729,861.70905,6.349909,4553.0
Puno,Melgar,2024.0,-70.7827528121977,-14.620081249045214,0.278183,0.18600355,0.18459237,-0.07287157,752.9248,7.288786,3957.0
Puno,Melgar,2024.0,-70.55817399116782,-14.629064401886408,0.29288027,0.18706936,0.17932037,-0.09836374,689.40985,7.65285,4022.0
Puno,Melgar,2024.0,-70.51325822696184,-14.94347475132824,0.18990459,0.11219542,0.104565635,-0.11996358,704.1703,9.096898,3998.0
Puno,Melgar,2024.0,-70.55817399116782,-14.584148637680432,0.2658109,0.1554186,0.1433371,-0.11898017,719.42395,7.65285,3952.0
Puno,Melgar,2024.0,-70.6030897553738,-14.539232873474456,0.4647243,0.31628975,0.31066647,0.14207932,732.02356,7.4958243,3951.0
Puno,Melgar,2024.0,-70.64800551957977,-14.94347475132824,0.22674419,0.15381244,0.14574444,-0.063955635,707.66125,8.929541,3920.0
Puno,Melgar,2024.0,-70.69292128378575,-14.673980166092385,0.21775025,0.14263181,0.13315663,-0.11353179,678.9833,8.15957,4179.0
Puno,Melgar,2024.0,-70.69292128378575,-14.395502428015332,0.25804076,0.1737573,0.16527236,-0.13402061,878.74915,6.2906833,4509.0
Puno,Melgar,2024.0,-70.50427507412064,-14.449401345062505,0.33453053,0.21982469,0.21097934,-0.058546737,776.56555,5.4150043,4163.0
Puno,Melgar,2024.0,-71.01631478606878,-14.664997013251188,0.18406513,0.11251333,0.11017126,-0.14309764,773.1202,5.765804,4343.0
Puno,Melgar,2024.0,-70.82766857640368,-14.440418192221308,0.24112141,0.15110186,0.14768143,-0.16651328,903.65533,4.9814982,4537.0
Puno,Melgar,2024.0,-70.82766857640368,-14.170923606985452,0.28260306,0.18459976,0.1820444,-0.12295009,1095.08,2.6236527,5081.0
Puno,Melgar,2024.0,-70.92648325765683,-14.988390515534217,0.25294694,0.17030424,0.16803159,-0.121556476,706.9045,6.6285944,4027.0
Puno,Melgar,2024.0,-70.73783704799172,-14.673980166092385,0.28114396,0.19066404,0.18092772,-0.08053575,714.6142,8.15957,4341.0
Puno,Melgar,2024.0,-70.27071310024957,-14.2697382882386,0.24296449,0.14734615,0.14220665,-0.26393858,1129.0347,5.7730036,4269.0
Puno,Melgar,2024.0,-70.51325822696184,-14.763811694504337,0.2403385,0.14956115,0.13802041,-0.119983986,673.6705,8.207886,4171.0
Puno,Melgar,2024.0,-70.36952778150273,-14.2697382882386,0.36090225,0.23108666,0.21904948,-0.07971673,1086.2451,4.527736,4356.0
Puno,Melgar,2024.0,-70.70190443662695,-15.07822204394617,0.22048867,0.13379778,0.12803857,-0.138404,672.279,5.671902,4675.0
Puno,Melgar,2024.0,-70.55817399116782,-15.07822204394617,0.20813501,0.12782732,0.12070061,-0.16673298,689.9624,6.823461,4367.0
Puno,Melgar,2024.0,-70.51325822696184,-14.853643222916288,0.19914739,0.118421055,0.11226311,-0.17632295,707.08405,9.096898,4282.0
Puno,Melgar,2024.0,-70.64800551957977,-14.440418192221308,0.22604553,0.14593302,0.13609128,-0.1550529,756.0902,6.349909,4340.0
Puno,Melgar,2024.0,-70.51325822696184,-14.673980166092385,0.29103726,0.19326794,0.18874085,-0.07135096,710.00244,8.034915,3970.0
Puno,Melgar,2024.0,-70.7827528121977,-14.350586663809356,0.27066028,0.16972512,0.16066481,-0.16916215,962.3685,4.9814982,4485.0
Puno,Melgar,2024.0,-70.69292128378575,-14.350586663809356,0.28337446,0.2003278,0.18961686,-0.07203115,878.74915,6.2906833,4368.0
Puno,Melgar,2024.0,-70.41444354570869,-14.404485580856528,0.29126465,0.18964346,0.17648917,-0.13077058,787.9651,5.076608,4432.0
Puno,Melgar,2024.0,-70.55817399116782,-14.94347475132824,0.23695937,0.1538287,0.14808747,-0.1037037,717.3648,8.929541,3926.0
Puno,Melgar,2024.0,-70.6030897553738,-14.350586663809356,0.2373297,0.15069205,0.14051786,-0.15445489,861.70905,6.349909,4374.0
Puno,Melgar,2024.0,-70.6030897553738,-14.305670899603381,0.23362626,0.1318383,0.12400549,-0.24267101,1020.10724,4.5980206,4641.0
Puno,Melgar,2024.0,-70.82766857640368,-14.215839371191429,0.2459522,0.15360259,0.1443926,-0.15809415,956.22784,2.6236527,4857.0
Puno,Melgar,2024.0,-70.69292128378575,-14.530249720633261,0.24222489,0.14561361,0.13334212,-0.12325876,759.5732,6.9286385,4207.0
Puno,Melgar,2024.0,-70.88156749345085,-14.94347475132824,0.23909146,0.14378145,0.13246349,-0.08999122,746.0883,7.2681994,4065.0
Puno,Melgar,2024.0,-71.01631478606878,-14.620081249045214,0.20638297,0.11163683,0.10570287,-0.14736842,793.0642,5.948362,4618.0
Puno,Melgar,2024.0,-70.92648325765683,-14.575165484839237,0.29663962,0.18173213,0.17890213,-0.1076555,855.81573,6.6338263,4345.0
Puno,Melgar,2024.0,-70.7917359650389,-14.898558987122264,0.37439197,0.26458767,0.26136312,0.020928875,665.6864,8.311923,3943.0
Puno,Melgar,2024.0,-70.46834246275587,-14.898558987122264,0.23749341,0.15378495,0.14503473,-0.12362484,708.36304,9.096898,3922.0
Puno,Melgar,2024.0,-70.7827528121977,-14.530249720633261,0.26844192,0.1684408,0.15923488,-0.14089282,898.2852,5.7333784,4412.0
Puno,Melgar,2024.0,-70.82766857640368,-14.260755135397405,0.26172078,0.17158298,0.15779337,-0.07689408,1151.3849,4.3245816,4713.0
Puno,Melgar,2024.0,-70.6030897553738,-14.485333956427285,0.24829046,0.16850102,0.15779555,-0.1012809,688.1031,7.4958243,4050.0
Puno,Melgar,2024.0,-70.92648325765683,-14.440418192221308,0.08637469,0.051399615,0.050460182,-0.09086282,946.19336,3.7670958,4826.0
Puno,Melgar,2024.0,-70.45935930991467,-14.808727458710312,0.22830276,0.13474253,0.12644286,-0.15842839,704.9945,8.207886,4260.0
Puno,Melgar,2024.0,-70.88156749345085,-14.664997013251188,0.26220205,0.16259971,0.15113844,-0.10718587,779.8906,7.3930855,4219.0
Puno,Melgar,2024.0,-70.73783704799172,-14.485333956427285,0.22850959,0.13462472,0.12738964,-0.18192114,772.6189,6.9286385,4294.0
Puno,Melgar,2024.0,-70.6030897553738,-15.07822204394617,0.25573602,0.16758645,0.16190368,-0.12423588,698.29126,6.823461,4090.0
Puno,Melgar,2024.0,-70.6030897553738,-14.763811694504337,0.23188971,0.15119566,0.13778341,-0.13489817,652.40875,8.413823,4078.0
Puno,Melgar,2024.0,-70.55817399116782,-15.123137808152146,0.21546651,0.13461314,0.12923066,-0.109423116,687.4964,6.823461,4256.0
Puno,Melgar,2024.0,-70.69292128378575,-14.260755135397405,0.25086704,0.15390071,0.15040721,-0.1676923,1204.0574,4.87484,4509.0
Puno,Melgar,2024.0,-70.9713990218628,-14.620081249045214,0.2742026,0.17144856,0.16386315,-0.10845732,823.6003,5.948362,4549.0
Puno,Melgar,2024.0,-70.50427507412064,-14.584148637680432,0.22892743,0.15456945,0.15415747,-0.10210639,726.80133,8.479911,3955.0
Puno,Melgar,2024.0,-70.83665172924488,-14.664997013251188,0.26132652,0.15777586,0.15056694,-0.13168599,743.4109,8.541136,4196.0
Puno,Melgar,2024.0,-70.64800551957977,-14.485333956427285,0.30490404,0.20288767,0.19008225,-0.070988484,688.1031,7.4958243,4072.0
Puno,Melgar,2024.0,-70.69292128378575,-14.215839371191429,0.28303373,0.18361615,0.17752501,-0.10202957,935.1354,2.754502,4571.0
Puno,Melgar,2024.0,-70.83665172924488,-14.485333956427285,0.24260142,0.15476377,0.14716716,-0.13482828,845.5443,5.7333784,4624.0
Puno,Melgar,2024.0,-70.50427507412064,-14.49431710926848,0.22024983,0.124968916,0.11769252,-0.19705819,727.8057,7.273907,4042.0
Puno,Melgar,2024.0,-70.88156749345085,-15.033306279740193,0.26289925,0.16674362,0.16084313,-0.094893366,669.5533,6.6285944,4194.0
Puno,Melgar,2024.0,-70.69292128378575,-14.485333956427285,0.25789547,0.16259927,0.1516208,-0.11459496,706.207,6.9286385,4084.0
Puno,Melgar,2024.0,-71.07021370311594,-14.709912777457165,0.17564689,0.1044659,0.101015404,-0.11034324,740.1084,5.6828976,4582.0
Puno,Melgar,2024.0,-70.51325822696184,-14.71889593029836,0.40141073,0.28875878,0.28029096,0.10584004,688.07904,8.034915,3892.0
Puno,Melgar,2024.0,-70.92648325765683,-14.94347475132824,0.33315843,0.21618249,0.2060083,-0.01454334,739.32574,7.2681994,4048.0
Puno,Melgar,2024.0,-70.73783704799172,-14.620081249045214,0.16339085,0.0980198,0.09201521,-0.19530925,733.9449,7.409443,4307.0
Puno,Melgar,2024.0,-70.6030897553738,-14.898558987122264,0.2536833,0.17002268,0.16462062,-0.0998311,688.2674,8.929541,3904.0
Puno,Melgar,2024.0,-70.64800551957977,-14.350586663809356,0.24334657,0.14775907,0.13865152,-0.18645373,861.70905,6.349909,4600.0
Puno,Melgar,2024.0,-70.41444354570869,-14.449401345062505,0.25175494,0.14550036,0.1379226,-0.22162698,787.9651,5.076608,4716.0
Puno,Melgar,2024.0,-70.6030897553738,-14.629064401886408,0.27368146,0.17756213,0.16515185,-0.10459325,666.3252,7.65285,4117.0
Puno,Melgar,2024.0,-70.92648325765683,-14.88957583428107,0.2391832,0.14776804,0.13970907,-0.1125882,701.6436,7.2681994,4337.0
Puno,Melgar,2024.0,-70.73783704799172,-14.170923606985452,0.06340957,0.04136528,0.04080472,-0.18881951,1093.0735,2.754502,5026.0
Puno,Melgar,2024.0,-70.41444354570869,-14.314654052444576,0.28935716,0.17176265,0.16397557,-0.20639098,985.4458,4.527736,4379.0
Puno,Melgar,2024.0,-70.92648325765683,-14.350586663809356,0.3728316,0.23956785,0.23015586,-0.044043858,971.592,3.7670958,4814.0
Puno,Melgar,2024.0,-70.50427507412064,-14.404485580856528,0.26848453,0.17426822,0.16651489,-0.14673722,776.56555,5.4150043,4523.0
Puno,Melgar,2024.0,-70.36952778150273,-14.449401345062505,0.25558618,0.15150599,0.14153022,-0.1997659,831.4366,5.076608,4340.0
Puno,Melgar,2024.0,-70.88156749345085,-14.575165484839237,0.37987012,0.2533874,0.2421936,0.025617227,842.1571,6.6338263,4009.0
Puno,Melgar,2024.0,-70.73783704799172,-14.395502428015332,0.2970562,0.17918211,0.1667724,-0.12321608,916.45056,6.2906833,4375.0
Puno,Melgar,2024.0,-70.41444354570869,-14.215839371191429,0.2672211,0.15601906,0.14547846,-0.21872884,909.92786,4.089631,4653.0
Puno,Melgar,2024.0,-70.7917359650389,-14.808727458710312,0.37454998,0.27560794,0.27770504,0.062279295,668.6002,9.310729,3921.0
Puno,Melgar,2024.0,-70.64800551957977,-14.853643222916288,0.31278166,0.23178506,0.23536484,-0.033406228,688.2674,8.929541,3905.0
Puno,Melgar,2024.0,-70.73783704799172,-14.126007842779476,0.3380503,0.2194873,0.2103581,-0.09452031,1321.3083,1.7875125,4833.0
Puno,Melgar,2024.0,-70.55817399116782,-14.853643222916288,0.19875583,0.11667681,0.10863652,-0.14997794,706.438,8.929541,3969.0
Puno,Moho,2024.0,-69.30053259340049,-15.221952489405293,0.18789347,0.12749179,0.12311598,-0.22361133,882.6356,6.3986187,4439.0
Puno,Moho,2024.0,-69.25561682919451,-15.221952489405293,0.25637722,0.1680554,0.16291712,-0.15974496,953.74347,6.3986187,4431.0
Puno,Moho,2024.0,-69.39934727465364,-15.401615546229197,0.2797543,0.16798596,0.16017394,-0.16363992,779.29535,9.441478,4090.0
Puno,Moho,2024.0,-69.34544835760647,-15.221952489405293,0.22705314,0.13822708,0.13437413,-0.2231696,882.6356,6.3986187,4275.0
Puno,Moho,2024.0,-69.39934727465364,-15.221952489405293,0.28202423,0.18251081,0.17516288,-0.113702625,883.62213,7.222772,4227.0
Puno,Moho,2024.0,-69.34544835760647,-15.446531310435173,0.24682872,0.15316173,0.14790814,-0.2085114,752.9551,8.453899,3936.0
Puno,Moho,2024.0,-69.34544835760647,-15.401615546229197,0.2934662,0.1846261,0.17545167,-0.12558487,752.9551,8.453899,3952.0
Puno,Moho,2024.0,-69.30053259340049,-15.177036725199317,0.23786893,0.15853523,0.15885212,-0.20898266,995.6252,6.3986187,4510.0
Puno,Moho,2024.0,-69.57901033147753,-15.311784017817244,0.2741117,0.18120806,0.16869728,-0.10850648,831.54333,9.343715,4058.0
Puno,Moho,2024.0,-69.48917880306558,-15.35669978202322,0.37952924,0.24513154,0.23935017,-0.010809786,824.31006,9.516537,3920.0
Puno,Moho,2024.0,-69.30053259340049,-15.401615546229197,0.30564785,0.20127903,0.19970946,-0.09623209,752.9551,8.453899,3889.0
Puno,Moho,2024.0,-69.44426303885962,-15.446531310435173,0.34429684,0.20614213,0.1995977,-0.07582852,779.3977,9.441478,4044.0
Puno,Moho,2024.0,-69.44426303885962,-15.401615546229197,0.24000102,0.14221257,0.13587129,-0.19708464,779.3977,9.441478,4193.0
Puno,Moho,2024.0,-69.39934727465364,-15.35669978202322,0.21311475,0.15167122,0.1470813,-0.12537934,819.82086,9.441478,4016.0
Puno,Moho,2024.0,-69.44426303885962,-15.35669978202322,0.25765765,0.1545018,0.14037958,-0.2081679,817.5327,9.441478,4312.0
Puno,Moho,2024.0,-69.63290924852471,-15.311784017817244,0.27708438,0.18487675,0.1790207,-0.07352409,726.7916,9.343715,3845.0
Puno,Moho,2024.0,-69.30053259340049,-15.311784017817244,0.2083924,0.12929519,0.12479201,-0.20942311,858.9016,7.120681,4048.0
Puno,Moho,2024.0,-69.25561682919451,-15.266868253611268,0.22976427,0.14241286,0.1335777,-0.20608728,975.96,7.120681,4406.0
Puno,Moho,2024.0,-69.39934727465364,-15.266868253611268,0.19820751,0.109163396,0.103131615,-0.26666668,939.74255,8.168768,4302.0
Puno,Moho,2024.0,-69.30053259340049,-15.35669978202322,0.39016965,0.23888856,0.22846131,0.0062972293,799.66095,8.453899,3901.0
Puno,Moho,2024.0,-69.34544835760647,-15.311784017817244,0.29252037,0.19638714,0.19469637,-0.11524164,858.9016,7.120681,4019.0
Puno,Moho,2024.0,-69.57901033147753,-15.35669978202322,0.18004338,0.114640884,0.1097303,-0.1677185,782.6764,9.981055,3944.0
Puno,Moho,2024.0,-69.34544835760647,-15.266868253611268,0.23520666,0.14187492,0.13668095,-0.2241315,925.08594,7.120681,4417.0
